Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"switchToWindowTitle(""Katalon Academy - Automation Testing Courses to Level Up"")",Chrome 118.0.0.0,,,2023-10-31 16:25:52,2023-10-31 16:25:55,3.145s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Academy - Automation Testing C_4c4a56/button_Choose a course""))",Chrome 118.0.0.0,,,2023-10-31 16:25:55,2023-10-31 16:25:56,1.071s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Academy - Automation Testing C_4c4a56/span_""))",Chrome 118.0.0.0,,,2023-10-31 16:25:56,2023-10-31 16:25:57,0.687s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Academy - Automation Testing C_4c4a56/img""))",Chrome 118.0.0.0,,,2023-10-31 16:25:57,2023-10-31 16:25:58,0.802s,PASSED
"setText(findTestObject(""Object Repository/Katalon/Page_Katalon Academy - Automation Testing C_4c4a56/input_s""), ""test automation"")",Chrome 118.0.0.0,,,2023-10-31 16:25:58,2023-10-31 16:25:58,0.755s,PASSED
"sendKeys(findTestObject(""Object Repository/Katalon/Page_Katalon Academy - Automation Testing C_4c4a56/input_s""), Keys.chord(ENTER))",Chrome 118.0.0.0,,,2023-10-31 16:25:58,2023-10-31 16:26:00,1.284s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_You searched for test automation - Kat_2262e6/a_Test Authoring With Katalon Handling Aler_e0066a""))",Chrome 118.0.0.0,,,2023-10-31 16:26:00,2023-10-31 16:26:03,3.191s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Handling Alerts, Dialog Boxes, and Dro_d965ab/button_Enroll""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:26:03,2023-10-31 16:26:04,0.957s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:26:04,2023-10-31 16:26:04,0.498s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:26:04,2023-10-31 16:26:04,0.002s,PASSED
,,,,,,,
Test Cases/Katalon Download Studio check,Chrome 118.0.0.0,,,2023-10-31 16:26:04,2023-10-31 16:26:19,15.064s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 16:26:04,2023-10-31 16:26:04,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:26:04,2023-10-31 16:26:07,2.690s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-10-31 16:26:07,2023-10-31 16:26:10,3.190s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:26:10,2023-10-31 16:26:10,0.158s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-10-31 16:26:10,2023-10-31 16:26:12,1.790s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Download Studio""))",Chrome 118.0.0.0,,,2023-10-31 16:26:12,2023-10-31 16:26:14,1.968s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Studio Free Download  Katalon/div_Windows 64macOSmacOS (Intel)macOS (Appl_b3af3d""))",Chrome 118.0.0.0,,,2023-10-31 16:26:14,2023-10-31 16:26:16,1.365s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Studio Free Download  Katalon/div_Windows 64""))",Chrome 118.0.0.0,,,2023-10-31 16:26:16,2023-10-31 16:26:17,1.035s,PASSED
